Interpolation Weights at RHO-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0000158  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    29    2801    2802   28.50000   28.83333   29.50000    34    2885   33.50000   34.16667   34.50000
0000159  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    29    2801    2802   28.50000   29.16667   29.50000    34    2885   33.50000   34.16667   34.50000
0000160  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    30    2802    2803   29.50000   29.50000   30.50000    34    2886   33.50000   34.16667   34.50000
0000161  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    30    2802    2803   29.50000   29.83333   30.50000    34    2886   33.50000   34.16667   34.50000
0000162  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    30    2802    2803   29.50000   30.16667   30.50000    34    2886   33.50000   34.16667   34.50000
0000163  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    31    2803    2804   30.50000   30.50000   31.50000    34    2887   33.50000   34.16667   34.50000
0000164  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    31    2803    2804   30.50000   30.83333   31.50000    34    2887   33.50000   34.16667   34.50000
0000165  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    31    2803    2804   30.50000   31.16667   31.50000    34    2887   33.50000   34.16667   34.50000
0000166  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    32    2804    2805   31.50000   31.50000   32.50000    34    2888   33.50000   34.16667   34.50000
0000167  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    32    2804    2805   31.50000   31.83333   32.50000    34    2888   33.50000   34.16667   34.50000
0000168  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    32    2804    2805   31.50000   32.16667   32.50000    34    2888   33.50000   34.16667   34.50000
0000169  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    33    2805    2806   32.50000   32.50000   33.50000    34    2889   33.50000   34.16667   34.50000
0000170  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    33    2805    2806   32.50000   32.83333   33.50000    34    2889   33.50000   34.16667   34.50000
0000171  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    33    2805    2806   32.50000   33.16667   33.50000    34    2889   33.50000   34.16667   34.50000
0000172  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    34    2806    2807   33.50000   33.50000   34.50000    34    2890   33.50000   34.16667   34.50000
0000173  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    34    2806    2807   33.50000   33.83333   34.50000    34    2890   33.50000   34.16667   34.50000
0000174  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    34    2806    2807   33.50000   34.16667   34.50000    34    2890   33.50000   34.16667   34.50000
0000175  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    35    2807    2808   34.50000   34.50000   35.50000    34    2891   33.50000   34.16667   34.50000
0000176  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    35    2807    2808   34.50000   34.83333   35.50000    34    2891   33.50000   34.16667   34.50000
0000177  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    35    2807    2808   34.50000   35.16667   35.50000    34    2891   33.50000   34.16667   34.50000
0000178  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    36    2808    2809   35.50000   35.50000   36.50000    34    2892   33.50000   34.16667   34.50000
0000179  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    36    2808    2809   35.50000   35.83333   36.50000    34    2892   33.50000   34.16667   34.50000
0000180  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    36    2808    2809   35.50000   36.16667   36.50000    34    2892   33.50000   34.16667   34.50000
0000181  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    37    2809    2810   36.50000   36.50000   37.50000    34    2893   33.50000   34.16667   34.50000
0000182  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    37    2809    2810   36.50000   36.83333   37.50000    34    2893   33.50000   34.16667   34.50000
0000183  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    37    2809    2810   36.50000   37.16667   37.50000    34    2893   33.50000   34.16667   34.50000
0000184  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    38    2810    2811   37.50000   37.50000   38.50000    34    2894   33.50000   34.16667   34.50000
0000185  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    38    2810    2811   37.50000   37.83333   38.50000    34    2894   33.50000   34.16667   34.50000
0000186  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    38    2810    2811   37.50000   38.16667   38.50000    34    2894   33.50000   34.16667   34.50000
0000187  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    39    2811    2812   38.50000   38.50000   39.50000    34    2895   33.50000   34.16667   34.50000
0000188  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    39    2811    2812   38.50000   38.83333   39.50000    34    2895   33.50000   34.16667   34.50000
0000189  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    39    2811    2812   38.50000   39.16667   39.50000    34    2895   33.50000   34.16667   34.50000
0000190  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    40    2812    2813   39.50000   39.50000   40.50000    34    2896   33.50000   34.16667   34.50000
0000191  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    40    2812    2813   39.50000   39.83333   40.50000    34    2896   33.50000   34.16667   34.50000
0000192  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    40    2812    2813   39.50000   40.16667   40.50000    34    2896   33.50000   34.16667   34.50000
0000193  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    41    2813    2814   40.50000   40.50000   41.50000    34    2897   33.50000   34.16667   34.50000
0000194  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    41    2813    2814   40.50000   40.83333   41.50000    34    2897   33.50000   34.16667   34.50000
0000195  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    41    2813    2814   40.50000   41.16667   41.50000    34    2897   33.50000   34.16667   34.50000
0000196  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    42    2814    2815   41.50000   41.50000   42.50000    34    2898   33.50000   34.16667   34.50000
0000197  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    42    2814    2815   41.50000   41.83333   42.50000    34    2898   33.50000   34.16667   34.50000
0000198  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    42    2814    2815   41.50000   42.16667   42.50000    34    2898   33.50000   34.16667   34.50000
0000199  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    43    2815    2816   42.50000   42.50000   43.50000    34    2899   33.50000   34.16667   34.50000
0000200  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    43    2815    2816   42.50000   42.83333   43.50000    34    2899   33.50000   34.16667   34.50000
0000201  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    43    2815    2816   42.50000   43.16667   43.50000    34    2899   33.50000   34.16667   34.50000
0000202  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    44    2816    2817   43.50000   43.50000   44.50000    34    2900   33.50000   34.16667   34.50000
0000203  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    44    2816    2817   43.50000   43.83333   44.50000    34    2900   33.50000   34.16667   34.50000
0000204  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    44    2816    2817   43.50000   44.16667   44.50000    34    2900   33.50000   34.16667   34.50000
0000205  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45    2817    2818   44.50000   44.50000   45.50000    34    2901   33.50000   34.16667   34.50000
0000206  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45    2817    2818   44.50000   44.83333   45.50000    34    2901   33.50000   34.16667   34.50000
0000207  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    45    2817    2818   44.50000   45.16667   45.50000    34    2901   33.50000   34.16667   34.50000
0000208  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    46    2818    2819   45.50000   45.50000   46.50000    34    2902   33.50000   34.16667   34.50000
0000209  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    46    2818    2819   45.50000   45.83333   46.50000    34    2902   33.50000   34.16667   34.50000
0000210  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    46    2818    2819   45.50000   46.16667   46.50000    34    2902   33.50000   34.16667   34.50000
0000211  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    47    2819    2820   46.50000   46.50000   47.50000    34    2903   33.50000   34.16667   34.50000
0000212  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    47    2819    2820   46.50000   46.83333   47.50000    34    2903   33.50000   34.16667   34.50000
0000213  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    47    2819    2820   46.50000   47.16667   47.50000    34    2903   33.50000   34.16667   34.50000
0000214  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    48    2820    2821   47.50000   47.50000   48.50000    34    2904   33.50000   34.16667   34.50000
0000215  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    48    2820    2821   47.50000   47.83333   48.50000    34    2904   33.50000   34.16667   34.50000
0000216  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    48    2820    2821   47.50000   48.16667   48.50000    34    2904   33.50000   34.16667   34.50000
0000217  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    49    2821    2822   48.50000   48.50000   49.50000    34    2905   33.50000   34.16667   34.50000
0000218  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    49    2821    2822   48.50000   48.83333   49.50000    34    2905   33.50000   34.16667   34.50000
0000219  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    49    2821    2822   48.50000   49.16667   49.50000    34    2905   33.50000   34.16667   34.50000
0000220  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    50    2822    2823   49.50000   49.50000   50.50000    34    2906   33.50000   34.16667   34.50000
0000221  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    50    2822    2823   49.50000   49.83333   50.50000    34    2906   33.50000   34.16667   34.50000
0000222  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    50    2822    2823   49.50000   50.16667   50.50000    34    2906   33.50000   34.16667   34.50000
0000223  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    51    2823    2824   50.50000   50.50000   51.50000    34    2907   33.50000   34.16667   34.50000
0000224  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    51    2823    2824   50.50000   50.83333   51.50000    34    2907   33.50000   34.16667   34.50000
0000225  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    51    2823    2824   50.50000   51.16667   51.50000    34    2907   33.50000   34.16667   34.50000
0000226  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    52    2824    2825   51.50000   51.50000   52.50000    34    2908   33.50000   34.16667   34.50000
0000227  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    52    2824    2825   51.50000   51.83333   52.50000    34    2908   33.50000   34.16667   34.50000
0000228  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    52    2824    2825   51.50000   52.16667   52.50000    34    2908   33.50000   34.16667   34.50000
0000229  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    53    2825    2826   52.50000   52.50000   53.50000    34    2909   33.50000   34.16667   34.50000
0000230  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    53    2825    2826   52.50000   52.83333   53.50000    34    2909   33.50000   34.16667   34.50000
0000231  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    53    2825    2826   52.50000   53.16667   53.50000    34    2909   33.50000   34.16667   34.50000
0000232  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    54    2826    2827   53.50000   53.50000   54.50000    34    2910   33.50000   34.16667   34.50000
0000233  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    54    2826    2827   53.50000   53.83333   54.50000    34    2910   33.50000   34.16667   34.50000
0000234  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    54    2826    2827   53.50000   54.16667   54.50000    34    2910   33.50000   34.16667   34.50000
0000235  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    55    2827    2828   54.50000   54.50000   55.50000    34    2911   33.50000   34.16667   34.50000
0000236  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    55    2827    2828   54.50000   54.83333   55.50000    34    2911   33.50000   34.16667   34.50000
0000237  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    55    2827    2828   54.50000   55.16667   55.50000    34    2911   33.50000   34.16667   34.50000
0000238  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    56    2828    2829   55.50000   55.50000   56.50000    34    2912   33.50000   34.16667   34.50000
0000239  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    56    2828    2829   55.50000   55.83333   56.50000    34    2912   33.50000   34.16667   34.50000
0000240  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    56    2828    2829   55.50000   56.16667   56.50000    34    2912   33.50000   34.16667   34.50000
0000241  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    57    2829    2830   56.50000   56.50000   57.50000    34    2913   33.50000   34.16667   34.50000
0000242  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    57    2829    2830   56.50000   56.83333   57.50000    34    2913   33.50000   34.16667   34.50000
0000243  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    57    2829    2830   56.50000   57.16667   57.50000    34    2913   33.50000   34.16667   34.50000
0000244  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    58    2830    2831   57.50000   57.50000   58.50000    34    2914   33.50000   34.16667   34.50000
0000245  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    58    2830    2831   57.50000   57.83333   58.50000    34    2914   33.50000   34.16667   34.50000
0000246  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    58    2830    2831   57.50000   58.16667   58.50000    34    2914   33.50000   34.16667   34.50000
0000247  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    59    2831    2832   58.50000   58.50000   59.50000    34    2915   33.50000   34.16667   34.50000
0000248  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    59    2831    2832   58.50000   58.83333   59.50000    34    2915   33.50000   34.16667   34.50000
0000249  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    59    2831    2832   58.50000   59.16667   59.50000    34    2915   33.50000   34.16667   34.50000
0000250  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    60    2832    2833   59.50000   59.50000   60.50000    34    2916   33.50000   34.16667   34.50000
0000251  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    60    2832    2833   59.50000   59.83333   60.50000    34    2916   33.50000   34.16667   34.50000
0000252  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    2832    2833   59.50000   60.16667   60.50000    34    2916   33.50000   34.16667   34.50000
0000253  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    2833    2834   60.50000   60.50000   61.50000    34    2917   33.50000   34.16667   34.50000
0000254  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    2833    2834   60.50000   60.83333   61.50000    34    2917   33.50000   34.16667   34.50000
0000255  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    19    2875    2876   18.50000   18.83333   19.50000    35    2959   34.50000   34.50000   35.50000
0000256  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    19    2875    2876   18.50000   19.16667   19.50000    35    2959   34.50000   34.50000   35.50000
0000257  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    20    2876    2877   19.50000   19.50000   20.50000    35    2960   34.50000   34.50000   35.50000
