Interpolation Weights at V-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0000158  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    29    2801    2802   28.50000   28.83333   29.50000    35    2885   34.00000   34.33333   35.00000
0000159  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    29    2801    2802   28.50000   29.16667   29.50000    35    2885   34.00000   34.33333   35.00000
0000160  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    30    2802    2803   29.50000   29.50000   30.50000    35    2886   34.00000   34.33333   35.00000
0000161  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    30    2802    2803   29.50000   29.83333   30.50000    35    2886   34.00000   34.33333   35.00000
0000162  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    30    2802    2803   29.50000   30.16667   30.50000    35    2886   34.00000   34.33333   35.00000
0000163  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    31    2803    2804   30.50000   30.50000   31.50000    35    2887   34.00000   34.33333   35.00000
0000164  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    31    2803    2804   30.50000   30.83333   31.50000    35    2887   34.00000   34.33333   35.00000
0000165  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    31    2803    2804   30.50000   31.16667   31.50000    35    2887   34.00000   34.33333   35.00000
0000166  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    32    2804    2805   31.50000   31.50000   32.50000    35    2888   34.00000   34.33333   35.00000
0000167  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    32    2804    2805   31.50000   31.83333   32.50000    35    2888   34.00000   34.33333   35.00000
0000168  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    32    2804    2805   31.50000   32.16667   32.50000    35    2888   34.00000   34.33333   35.00000
0000169  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    33    2805    2806   32.50000   32.50000   33.50000    35    2889   34.00000   34.33333   35.00000
0000170  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    33    2805    2806   32.50000   32.83333   33.50000    35    2889   34.00000   34.33333   35.00000
0000171  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    33    2805    2806   32.50000   33.16667   33.50000    35    2889   34.00000   34.33333   35.00000
0000172  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    34    2806    2807   33.50000   33.50000   34.50000    35    2890   34.00000   34.33333   35.00000
0000173  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    34    2806    2807   33.50000   33.83333   34.50000    35    2890   34.00000   34.33333   35.00000
0000174  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    34    2806    2807   33.50000   34.16667   34.50000    35    2890   34.00000   34.33333   35.00000
0000175  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    35    2807    2808   34.50000   34.50000   35.50000    35    2891   34.00000   34.33333   35.00000
0000176  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    35    2807    2808   34.50000   34.83333   35.50000    35    2891   34.00000   34.33333   35.00000
0000177  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    35    2807    2808   34.50000   35.16667   35.50000    35    2891   34.00000   34.33333   35.00000
0000178  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    36    2808    2809   35.50000   35.50000   36.50000    35    2892   34.00000   34.33333   35.00000
0000179  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    36    2808    2809   35.50000   35.83333   36.50000    35    2892   34.00000   34.33333   35.00000
0000180  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    36    2808    2809   35.50000   36.16667   36.50000    35    2892   34.00000   34.33333   35.00000
0000181  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    37    2809    2810   36.50000   36.50000   37.50000    35    2893   34.00000   34.33333   35.00000
0000182  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    37    2809    2810   36.50000   36.83333   37.50000    35    2893   34.00000   34.33333   35.00000
0000183  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    37    2809    2810   36.50000   37.16667   37.50000    35    2893   34.00000   34.33333   35.00000
0000184  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    38    2810    2811   37.50000   37.50000   38.50000    35    2894   34.00000   34.33333   35.00000
0000185  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    38    2810    2811   37.50000   37.83333   38.50000    35    2894   34.00000   34.33333   35.00000
0000186  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    38    2810    2811   37.50000   38.16667   38.50000    35    2894   34.00000   34.33333   35.00000
0000187  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    39    2811    2812   38.50000   38.50000   39.50000    35    2895   34.00000   34.33333   35.00000
0000188  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    39    2811    2812   38.50000   38.83333   39.50000    35    2895   34.00000   34.33333   35.00000
0000189  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    39    2811    2812   38.50000   39.16667   39.50000    35    2895   34.00000   34.33333   35.00000
0000190  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    40    2812    2813   39.50000   39.50000   40.50000    35    2896   34.00000   34.33333   35.00000
0000191  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    40    2812    2813   39.50000   39.83333   40.50000    35    2896   34.00000   34.33333   35.00000
0000192  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    40    2812    2813   39.50000   40.16667   40.50000    35    2896   34.00000   34.33333   35.00000
0000193  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    41    2813    2814   40.50000   40.50000   41.50000    35    2897   34.00000   34.33333   35.00000
0000194  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    41    2813    2814   40.50000   40.83333   41.50000    35    2897   34.00000   34.33333   35.00000
0000195  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    41    2813    2814   40.50000   41.16667   41.50000    35    2897   34.00000   34.33333   35.00000
0000196  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    42    2814    2815   41.50000   41.50000   42.50000    35    2898   34.00000   34.33333   35.00000
0000197  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    42    2814    2815   41.50000   41.83333   42.50000    35    2898   34.00000   34.33333   35.00000
0000198  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    42    2814    2815   41.50000   42.16667   42.50000    35    2898   34.00000   34.33333   35.00000
0000199  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    43    2815    2816   42.50000   42.50000   43.50000    35    2899   34.00000   34.33333   35.00000
0000200  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    43    2815    2816   42.50000   42.83333   43.50000    35    2899   34.00000   34.33333   35.00000
0000201  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    43    2815    2816   42.50000   43.16667   43.50000    35    2899   34.00000   34.33333   35.00000
0000202  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    44    2816    2817   43.50000   43.50000   44.50000    35    2900   34.00000   34.33333   35.00000
0000203  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    44    2816    2817   43.50000   43.83333   44.50000    35    2900   34.00000   34.33333   35.00000
0000204  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    44    2816    2817   43.50000   44.16667   44.50000    35    2900   34.00000   34.33333   35.00000
0000205  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45    2817    2818   44.50000   44.50000   45.50000    35    2901   34.00000   34.33333   35.00000
0000206  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    45    2817    2818   44.50000   44.83333   45.50000    35    2901   34.00000   34.33333   35.00000
0000207  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    45    2817    2818   44.50000   45.16667   45.50000    35    2901   34.00000   34.33333   35.00000
0000208  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    46    2818    2819   45.50000   45.50000   46.50000    35    2902   34.00000   34.33333   35.00000
0000209  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    46    2818    2819   45.50000   45.83333   46.50000    35    2902   34.00000   34.33333   35.00000
0000210  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    46    2818    2819   45.50000   46.16667   46.50000    35    2902   34.00000   34.33333   35.00000
0000211  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    47    2819    2820   46.50000   46.50000   47.50000    35    2903   34.00000   34.33333   35.00000
0000212  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    47    2819    2820   46.50000   46.83333   47.50000    35    2903   34.00000   34.33333   35.00000
0000213  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    47    2819    2820   46.50000   47.16667   47.50000    35    2903   34.00000   34.33333   35.00000
0000214  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    48    2820    2821   47.50000   47.50000   48.50000    35    2904   34.00000   34.33333   35.00000
0000215  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    48    2820    2821   47.50000   47.83333   48.50000    35    2904   34.00000   34.33333   35.00000
0000216  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    48    2820    2821   47.50000   48.16667   48.50000    35    2904   34.00000   34.33333   35.00000
0000217  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    49    2821    2822   48.50000   48.50000   49.50000    35    2905   34.00000   34.33333   35.00000
0000218  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    49    2821    2822   48.50000   48.83333   49.50000    35    2905   34.00000   34.33333   35.00000
0000219  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    49    2821    2822   48.50000   49.16667   49.50000    35    2905   34.00000   34.33333   35.00000
0000220  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    50    2822    2823   49.50000   49.50000   50.50000    35    2906   34.00000   34.33333   35.00000
0000221  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    50    2822    2823   49.50000   49.83333   50.50000    35    2906   34.00000   34.33333   35.00000
0000222  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    50    2822    2823   49.50000   50.16667   50.50000    35    2906   34.00000   34.33333   35.00000
0000223  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    51    2823    2824   50.50000   50.50000   51.50000    35    2907   34.00000   34.33333   35.00000
0000224  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    51    2823    2824   50.50000   50.83333   51.50000    35    2907   34.00000   34.33333   35.00000
0000225  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    51    2823    2824   50.50000   51.16667   51.50000    35    2907   34.00000   34.33333   35.00000
0000226  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    52    2824    2825   51.50000   51.50000   52.50000    35    2908   34.00000   34.33333   35.00000
0000227  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    52    2824    2825   51.50000   51.83333   52.50000    35    2908   34.00000   34.33333   35.00000
0000228  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    52    2824    2825   51.50000   52.16667   52.50000    35    2908   34.00000   34.33333   35.00000
0000229  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    53    2825    2826   52.50000   52.50000   53.50000    35    2909   34.00000   34.33333   35.00000
0000230  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    53    2825    2826   52.50000   52.83333   53.50000    35    2909   34.00000   34.33333   35.00000
0000231  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    53    2825    2826   52.50000   53.16667   53.50000    35    2909   34.00000   34.33333   35.00000
0000232  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    54    2826    2827   53.50000   53.50000   54.50000    35    2910   34.00000   34.33333   35.00000
0000233  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    54    2826    2827   53.50000   53.83333   54.50000    35    2910   34.00000   34.33333   35.00000
0000234  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    54    2826    2827   53.50000   54.16667   54.50000    35    2910   34.00000   34.33333   35.00000
0000235  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    55    2827    2828   54.50000   54.50000   55.50000    35    2911   34.00000   34.33333   35.00000
0000236  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    55    2827    2828   54.50000   54.83333   55.50000    35    2911   34.00000   34.33333   35.00000
0000237  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    55    2827    2828   54.50000   55.16667   55.50000    35    2911   34.00000   34.33333   35.00000
0000238  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    56    2828    2829   55.50000   55.50000   56.50000    35    2912   34.00000   34.33333   35.00000
0000239  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    56    2828    2829   55.50000   55.83333   56.50000    35    2912   34.00000   34.33333   35.00000
0000240  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    56    2828    2829   55.50000   56.16667   56.50000    35    2912   34.00000   34.33333   35.00000
0000241  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    57    2829    2830   56.50000   56.50000   57.50000    35    2913   34.00000   34.33333   35.00000
0000242  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    57    2829    2830   56.50000   56.83333   57.50000    35    2913   34.00000   34.33333   35.00000
0000243  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    57    2829    2830   56.50000   57.16667   57.50000    35    2913   34.00000   34.33333   35.00000
0000244  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    58    2830    2831   57.50000   57.50000   58.50000    35    2914   34.00000   34.33333   35.00000
0000245  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    58    2830    2831   57.50000   57.83333   58.50000    35    2914   34.00000   34.33333   35.00000
0000246  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    58    2830    2831   57.50000   58.16667   58.50000    35    2914   34.00000   34.33333   35.00000
0000247  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    59    2831    2832   58.50000   58.50000   59.50000    35    2915   34.00000   34.33333   35.00000
0000248  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    59    2831    2832   58.50000   58.83333   59.50000    35    2915   34.00000   34.33333   35.00000
0000249  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    59    2831    2832   58.50000   59.16667   59.50000    35    2915   34.00000   34.33333   35.00000
0000250  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    60    2832    2833   59.50000   59.50000   60.50000    35    2916   34.00000   34.33333   35.00000
0000251  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    60    2832    2833   59.50000   59.83333   60.50000    35    2916   34.00000   34.33333   35.00000
0000252  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    2832    2833   59.50000   60.16667   60.50000    35    2916   34.00000   34.33333   35.00000
0000253  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    2833    2834   60.50000   60.50000   61.50000    35    2917   34.00000   34.33333   35.00000
0000254  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    2833    2834   60.50000   60.83333   61.50000    35    2917   34.00000   34.33333   35.00000
0000255  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    19    2791    2792   18.50000   18.83333   19.50000    35    2875   34.00000   34.66667   35.00000
0000256  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    19    2791    2792   18.50000   19.16667   19.50000    35    2875   34.00000   34.66667   35.00000
0000257  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    20    2792    2793   19.50000   19.50000   20.50000    35    2876   34.00000   34.66667   35.00000
